	5% p-val	5% stats	95% p-val	95% stats	Median p-val	Median stats
IRF1$MA0050.2|IRF9$MA0653.1|IRF8$MA0652.1|IRF4$MA1419.1|IRF1$MA0050.1|IRF3$MA1418.1|IRF7$MA0772.1|STAT1$MA0137.1|STAT1::STAT2$MA0517.1|IRF5$MA1420.1|IRF2$MA0051.1	29.10188810266806	124202.5181818182	45.00095817563668	160119.62045454548	36.69463702986992	141561.06818181818
SPIB$MA0081.2|Spi1$MA0080.3|ETS1$MA0098.3|FLI1$MA0475.2|EHF$MA0598.3|FLI1$MA0475.1|ERG$MA0474.2|SPI1$MA0080.5|FEV$MA0156.2|ETV1$MA0761.2|ERF$MA0760.1|ETV2$MA0762.1|GABPA$MA0062.3|ETV4$MA0764.1|Gabpa$MA0062.2|ETV1$MA0761.1|ELF1$MA0473.1|ETS2$MA1484.1|ELK4$MA0076.2|ELF1$MA0473.3|ETV6$MA0645.1|ELK3$MA0759.1|ELF3$MA0640.2|ELF2$MA1483.1|Ets1$MA0098.2|ETV3$MA0763.1|ELF5$MA0136.2|ELF4$MA0641.1|ELK1$MA0028.2|Erg$MA0474.1|ETV5$MA0765.1|ELF1$MA0473.2|IKZF1$MA1508.1|ETV5$MA0765.2|ELK4$MA0076.1|EHF$MA0598.2|FEV$MA0156.1|ELF3$MA0640.1|ZBTB7A$MA0750.2|SPI1$MA0080.2|ETV4$MA0764.2|ELF5$MA0136.1|ELK1$MA0028.1|GABPA$MA0062.1|EHF$MA0598.1|ETS1$MA0098.1	24.77564277771765	107638.98695652172	39.700497651615784	140152.13967391307	31.91168462307361	123211.22282608696
SPI1$MA0080.4|SPIC$MA0687.1	22.520066297702755	131653.6125	36.75020163605057	169491.25	29.43697474303022	149186.5
Stat2$MA1623.1	21.61196415291462	94055.8	36.06541918606787	123582.9	28.594028639809274	108091.75
IRF6$MA1509.1	19.63833564152638	75263.50000000001	33.17850139468496	101059.2	25.94660306283307	87778.5
SPIB$MA0081.1	17.359137061369903	32861.475	30.177992830941367	48100.75	23.60269176555727	40427.25
PRDM1$MA0508.1	11.335650396731044	159979.3	23.3270024385439	202488.725	16.48706940202554	181367.75
SPDEF$MA0686.1	10.507038582973358	128575.175	22.080890026570085	167458.47499999998	15.672565909291421	146952.5
SPI1$MA0080.1	8.805010310930067	42842.825	19.524094787871846	60022.1	13.494095239112992	50976.5
ZKSCAN5$MA1652.1	8.570496326391218	150550.3	18.83761573264736	192873.30000000002	13.11865918769106	171285.5
PRDM4$MA1647.1	7.066986553163485	76561.95	16.78331360867054	103259.5	11.8165083263016	88864.25
RUNX2$MA0511.2|RUNX1$MA0002.2|RUNX3$MA0684.1|RUNX1$MA0002.1|RUNX2$MA0511.1	6.857070535800565	85604.95	15.896111644967686	112649.29	10.97609584555396	98245.95
SIX2$MA1119.1	6.027521954483971	172076.075	14.814588200597402	217561.7	9.803928188795101	193506.5
PRDM1$MA0508.2	5.231303724078835	74798.17499999999	14.30401130599425	100746.675	9.238390501937289	87260.75
Pax5$MA0014.1	5.0393391710513535	246953.325	13.459682198218923	302129.72500000003	8.908565255822435	273930.75
YY1$MA0095.1	-12.41982304156047	18237.05	-4.453110290908118	27778.850000000002	-8.062469641650528	22711.75
PAX5$MA0014.2	4.09119846014739	254763.275	11.847832767230969	313572.17500000005	7.410721013922828	283308.75
Pax2$MA0067.1	3.949465484637079	49540.8	11.76649717478341	68853.95	7.279123507782916	58547.75
SIX1$MA1118.1	3.8684647881634713	74500.2	11.945768507453773	99429.07500000001	7.252347418315644	86652.25
BATF::JUN$MA0462.1|FOSL1::JUND$MA1142.1|JUN::FOS$MA0099.1|FOS::JUN$MA0099.2|BACH1$MA1633.1|JUN(var.2)$MA0489.1|JUNB$MA0490.2|FOSL1$MA0477.1|FOSL1::JUNB$MA1137.1|JUN::JUNB$MA1132.1|BATF::JUN$MA0462.2|JDP2$MA0655.1|BATF$MA1634.1|FOS$MA0476.1|BACH2$MA1101.1|BATF3$MA0835.2|JUND$MA0491.2|JUND$MA0491.1|FOSL1$MA0477.2|FOSL2::JUNB$MA1138.1|FOS::JUN$MA0099.3|FOS::JUNB$MA1134.1|FOSL2::JUN$MA1130.1|FOSB::JUNB$MA1135.1|FOSL2::JUND$MA1144.1|JUNB$MA0490.1|Smad2::Smad3$MA1622.1|FOS::JUND$MA1141.1|FOSL1::JUN$MA1128.1|NFE2$MA0841.1|NFE2L1$MA0089.2|MAF::NFE2$MA0501.1|FOSL2$MA0478.1|Nfe2l2$MA0150.2|Bach1::Mafk$MA0591.1|MAFK$MA0496.3|BACH2$MA1101.2|NFE2L2$MA0150.1	3.8221193126690274	92164.14013157897	11.351096908283044	121458.96973684212	7.081650948731897	106168.7302631579
PAX6$MA0069.1	3.4761462078499052	147606.825	10.952258715528632	188840.22499999998	6.620373346367018	167528.0
PAX1$MA0779.1|PAX9$MA0781.1	3.288051200730476	119128.02500000001	10.88524792771495	155156.4	6.520301450376591	137092.0
RUNX3$MA0684.2	2.8455162498513644	87868.40000000001	9.45087020435149	117162.775	5.711844780982631	102238.75
Nr5a2$MA0505.1	-9.328424795969703	122309.4	-2.463118067029101	158243.675	-5.452241630261237	139494.75
HNF1B$MA0153.1	2.4811759685844073	61698.725	9.139553838940078	84267.2	5.335466284220516	72580.75
HINFP$MA0131.1	2.0992728689506164	122984.22499999999	8.517701239275251	157656.7	4.782964581942384	139528.75
HMBOX1$MA0895.1	2.054182755101296	63035.125	8.300881695264035	85093.4	4.750097057294232	73446.0
MYB$MA0100.3	2.0142355379542822	70867.375	8.18822163346793	95206.24999999999	4.618355386654154	82329.25
RELA$MA0107.1|NFKB1$MA0105.3|NFKB1$MA0105.2|NFKB1$MA0105.1|REL$MA0101.1|NFKB2$MA0778.1|NFKB1$MA0105.4	1.888192953026549	69444.56428571428	8.129643437343455	93913.88928571428	4.5676026183026694	81171.03571428571
HNF1A$MA0046.1|HNF1B$MA0153.2|HNF1A$MA0046.2	1.9108762720914385	92706.01666666666	7.8429979757483475	121953.86666666668	4.371620584612892	106122.5
Barhl1$MA0877.1	-7.037758449274458	52067.825	-1.5808023244433438	71087.55	-3.79936130028033	61148.75
RHOXF1$MA0719.1	-6.8630786421666485	35360.0	-1.478595681100369	50645.850000000006	-3.7698362417719284	42518.75
MAFG::NFE2L1$MA0089.1	1.4905572991653775	24098.024999999998	6.871649681557658	35611.525	3.7255845902472866	29402.5
Meis1$MA0498.1	1.284515559944229	152651.95	6.790665949807529	196003.75	3.553525045130802	173552.75
Sox5$MA0087.1	-6.49573009288168	15245.099999999999	-1.3771744548920848	23303.75	-3.4802916985449865	18752.25
PAX5$MA0014.3	1.2905425594032203	116390.0	6.880111346615873	151390.475	3.368396275442394	133317.0
OTX1$MA0711.1|PITX2$MA1547.1|OTX2$MA0712.2|GSC2$MA0891.1|PITX1$MA0682.2|Pitx1$MA0682.1|GSC$MA0648.1|PITX3$MA0714.1|OTX2$MA0712.1	-6.466485596029262	48547.02777777778	-1.1838023004909433	67543.04444444444	-3.3186641085710082	57614.72222222222
TEAD3$MA0808.1|TEAD1$MA0090.2|TEAD4$MA0809.1|TEAD4$MA0809.2|TEAD1$MA0090.3|TEAD2$MA1121.1	-6.372274081300893	94956.30416666668	-0.9163384168499608	124956.125	-3.3052693152878336	109627.5
YY2$MA0748.2|YY2$MA0748.1	-6.469680651034592	112511.775	-1.1037189962124843	146156.66249999998	-3.2187970335612124	128009.625
PRDM1$MA0508.3	-0.5059575027075921	88836.34999999999	6.333099376209661	117760.17499999999	3.1866384661466416	102096.25
PLAGL2$MA1548.1	-6.374421160548488	37921.174999999996	-1.1776619536939321	54259.9	-3.138841168785448	45821.5
ZNF384$MA1125.1	-5.863928465212641	58926.774999999994	-0.9194365637108959	80647.675	-3.0596911830292415	69394.5
GATA3$MA0037.1	-5.8006475070820525	25418.425	-0.993403050022136	37941.174999999996	-3.0437684822567244	31204.5
ZNF341$MA1655.1	0.8340067127552085	106265.55	5.809010805202527	140088.84999999998	2.8766291932351193	122613.75
POU1F1$MA0784.1|POU3F2$MA0787.1|Pou2f3$MA0627.1|POU5F1B$MA0792.1|POU2F2$MA0507.1|POU3F4$MA0789.1|POU3F3$MA0788.1|POU3F1$MA0786.1|POU2F1$MA0785.1|POU2F3$MA0627.2|POU5F1$MA1115.1	0.7067202290358942	101720.91590909092	5.752639242058335	133063.42045454544	2.869824741154469	116566.81818181818
Isl1$MA1608.1	-5.82260143530273	68622.52500000001	-0.9042072373206911	92820.45	-2.825980694462171	79803.5
Nr2e1$MA0676.1	0.8412537354761876	64969.15	5.742041596213984	89414.65000000001	2.813762829847061	76615.25
PBX3$MA1114.1|PKNOX1$MA0782.2|PBX2$MA1113.1	0.984416004595785	157992.95833333334	5.600519055913435	199571.375	2.7614565852124215	178481.83333333334
E2F1$MA0024.3|E2F2$MA0864.2|E2F4$MA0470.2	-5.693367174573588	146464.25833333333	-0.7412154568624318	186664.81666666665	-2.749963658675267	165995.08333333334
BACH2(var.2)$MA1470.1	0.875443054396889	113463.77500000001	5.699535014918421	147561.07499999998	2.748694101027866	129570.75
Myb$MA0100.2	0.8820450508467839	65652.175	5.521811121103894	87800.525	2.713833458739286	76778.75
SOX14$MA1562.1	-5.593876715006753	71623.575	-0.7994737675876823	96468.125	-2.705416070719628	83433.75
Nkx3-2$MA0122.1	0.8174754989090914	58967.5	5.580923555786013	79612.425	2.612466787286408	68699.0
Gata1$MA0035.1|GATA2$MA0036.1	-5.3855495788317285	20826.525	-0.9048065432732737	31414.35	-2.6115003302364714	25891.75
Arid3a$MA0151.1	-5.579548058695859	15604.5	-0.7354250571709945	24292.149999999998	-2.611288403324463	19766.25
CTCF$MA0139.1	0.7373207362327261	216424.6	5.454173300118132	272001.925	2.6040334644434537	242903.75
HLTF$MA0109.1	-5.266081556050172	74666.75	-0.7717288798002546	99058.22499999999	-2.584720769228815	85683.0
Smad4$MA1153.1	-5.337422873510073	28038.8	-0.6523801212078207	41343.6	-2.5778164867672864	34449.5
VENTX$MA0724.1	-5.293884378958114	54011.425	-0.7664770180095553	74625.775	-2.493778233984038	63900.5
E2F3$MA0469.3	-5.253898683111496	47996.125	-0.7491643017378712	67744.725	-2.4326310891650857	57488.0
Hoxa9$MA0594.1|MEIS2(var.2)$MA1640.1|Hoxc9$MA0485.1|PBX2$MA1113.2|PBX1$MA0070.1|MEIS1(var.2)$MA1639.1	-5.196984641320529	103543.50416666667	-0.5430217686045987	135555.10416666666	-2.43147837236944	119282.08333333333
